u,i,b,t
1001967,3841876,0,1512222583
1001967,5114809,0,1512222707
1001967,2955350,0,1512222727
1001967,401234,0,1512222874
1001967,2899675,0,1512222979
1001967,291699,0,1512223015
1001967,2818406,0,1512223098
1001967,2279428,0,1512223243
1001967,3840775,0,1512225202
1001967,4637129,0,1512225233
1001967,1669631,0,1512249514
1001967,75810,1,1512249668
1001967,1669631,0,1512249695
1001967,362502,0,1512249781
1001967,362502,0,1512250086
1001967,362502,0,1512258129
1001967,648846,0,1512258358
1001967,346639,0,1512258519
1001967,362502,0,1512266749
1001967,362502,3,1512266970
1001967,75810,0,1512273163
1001967,648846,0,1512273171
1001967,2901578,0,1512289869
1001967,346639,0,1512289949
1001967,2901578,0,1512290233
1001967,1889043,0,1512291398
1001967,4821825,0,1512301268
1001967,1048127,0,1512309731
1001967,4076594,0,1512309744
1001967,4076594,0,1512310474
1001967,2009621,0,1512310593
1001967,4076594,0,1512310685
1001967,851013,0,1512310903
1001967,4076594,0,1512310919
1001967,851013,0,1512310924
1001967,4076594,0,1512310953
1001967,2485480,0,1512311330
1001967,4763804,0,1512311446
1001967,2462422,0,1512311468
1001967,3360763,0,1512311615
1001967,3360763,0,1512311652
1001967,4076594,0,1512311866
1001967,3360763,0,1512311946
1001967,4450550,0,1512311979
1001967,3360763,0,1512311982
1001967,3360763,0,1512311993
1001967,4450550,0,1512312007
1001967,3360763,0,1512312053
1001967,4450550,0,1512312061
1001967,3360763,0,1512312075
1001967,4450550,0,1512312146
1001967,3360763,0,1512312180
1001967,4450550,0,1512312198
1001967,3360763,0,1512312243
1001967,4076594,0,1512312282
1001967,3360763,0,1512312290
1001967,4450550,0,1512312296
1001967,3360763,0,1512312303
1001967,4076594,0,1512312436
1001967,3360763,0,1512312548
1001967,4076594,0,1512312565
1001967,3360763,0,1512312632
1001967,4076594,0,1512312635
1001967,1048127,0,1512312644
1001967,2485480,0,1512312665
1001982,4598078,0,1511838086
1001982,4598078,0,1511838964
1001982,1356804,0,1512050782
1001982,1333479,2,1512066649
1001982,3644534,2,1512066691
1001982,3376413,0,1512066776
1001982,3123361,0,1512066904
1001982,4034225,0,1512066947
1001982,3123361,0,1512066990
1001982,4034225,0,1512066992
1001982,3123361,0,1512066998
1001982,1908744,0,1512067040
1001982,200095,0,1512067078
1001982,1333479,0,1512106430
1001982,200095,0,1512106636
1001982,3644534,0,1512107408
1001982,2532775,0,1512107583
1001982,1333479,0,1512107700
1001982,4954763,2,1512107720
1001982,4034225,0,1512107728
1001982,4954763,0,1512107731
1001982,1333479,0,1512107787
1001982,2088900,0,1512152019
1001982,2088900,0,1512152041
1001982,2088900,0,1512152049
1001982,1413385,2,1512152078
1001982,2088900,0,1512152114
1001982,1413385,0,1512152746
1001982,4810027,0,1512152898
1001982,3113763,0,1512153136
1001982,3922313,0,1512153316
1001982,3922313,0,1512153422
1001982,3113763,0,1512153551
1001982,3922313,0,1512153554
1001982,4810027,3,1512153753
1001982,1333479,0,1512207121
1001982,581509,3,1512313273
1001982,1925130,0,1512313302
1001982,244128,2,1512313358
1001982,1925130,0,1512313531
1001982,244128,0,1512315105
1001982,1925130,0,1512315228
1001982,902168,2,1512315264
1001982,244128,0,1512315322
1001982,902168,0,1512315346
1001982,244128,0,1512315662
1001982,244128,0,1512315726
1001982,581509,0,1512316575
1001982,4785386,0,1512316761
1001988,454477,2,1511576701
1001988,4035795,2,1511576794
1001988,1435181,0,1511576936
1001988,316918,0,1511576952
1001988,3033875,2,1511577143
1001988,2934640,0,1511577175
1001988,4146103,0,1511595367
1001988,3862550,0,1511596683
1001988,691172,2,1511596986
1001988,5130331,0,1511607905
1001988,3946294,2,1511608118
1001988,454477,2,1511675534
1001988,4863423,0,1511678530
1001988,2444790,0,1511678610
1001988,1435181,0,1511678842
1001988,4035795,0,1511694137
1001988,1909165,0,1511694149
1001988,2142712,0,1511694394
1001988,2142712,0,1511694479
1001988,166798,0,1511696517
1001988,964618,0,1511696760
1001988,216085,2,1511696975
1001988,964618,0,1511696978
1001988,964618,0,1511696981
1001988,216085,0,1511696997
1001988,964618,0,1511697095
1001988,4506485,0,1511697312
1001988,4295836,0,1511697382
1001988,1059390,2,1511697514
1001988,2837686,2,1511697558
1001988,3727373,0,1511697597
1001988,4629851,0,1511697728
1001988,3389952,0,1511697802
1001988,986805,2,1511697817
1001988,352193,0,1511703084
1001988,1346454,0,1511703271
1001988,4023750,0,1511703295
1001988,904538,0,1511703334
1001988,904538,0,1511703693
1001988,4640911,0,1511703963
1001988,1914242,0,1511704099
1001988,3735346,0,1511786636
1001988,3950771,0,1511786762
1001988,1059390,0,1511786850
1001988,1346454,2,1511787437
1001988,1303809,2,1511787808
1001988,1197118,0,1511787832
1001988,3422802,0,1511787929
1001988,3548254,0,1511788115
1001988,1909165,0,1511789620
1001988,2661469,0,1511793970
1001988,2150369,2,1511794237
1001988,3968124,0,1511794296
1001988,1059390,0,1511794394
1001988,130367,0,1511842483
1001988,986805,0,1511862185
1001988,3573709,2,1511867491
1001988,3573709,0,1511867713
1001988,3946294,2,1511878331
1001988,1909165,2,1511878420
1001988,566912,2,1511914886
1001988,3616800,2,1511914981
1001988,566912,0,1511916106
1001988,3616800,0,1511916112
1001988,566912,0,1511916728
1001988,282672,0,1511916856
1001988,3107974,0,1511917175
1001988,2788503,0,1511921146
1001988,3721092,0,1511921840
1001988,247838,0,1511929038
1001988,3659909,0,1511939981
1001988,4483598,2,1511940101
1001988,4483598,2,1511952738
1001988,3659909,0,1511952741
1001988,4483598,0,1511952763
1001988,566912,0,1512004626
1001988,1909165,0,1512022735
1001988,2837686,0,1512023084
1001988,1909165,0,1512023141
1001988,1479307,0,1512023447
1001988,2186418,0,1512023703
1001988,577224,0,1512023726
1001988,5101021,0,1512024070
1001988,1969563,0,1512024187
1001988,727895,0,1512024212
1001988,4147142,2,1512027881
1001988,5130331,0,1512047083
1001988,3862550,2,1512047125
1001988,1966484,0,1512118196
1001988,3946294,2,1512118400
1001988,5130331,0,1512118575
1001988,3533813,2,1512118652
1001988,3946294,0,1512123008
1001988,5130331,0,1512123111
1001988,3946294,0,1512123153
1001988,5130331,0,1512123181
1001988,3946294,0,1512123208
1001988,5130331,0,1512123239
1001988,3946294,0,1512123643
1001988,5130331,0,1512123970
1001988,4147142,0,1512124066
1001988,5130331,0,1512126543
1001988,4147142,0,1512131071
1001988,3946294,0,1512131116
1001988,3946294,0,1512131416
1001988,2394208,0,1512131956
1001988,5130331,0,1512132426
1001988,3946294,3,1512132546
1001988,5130331,3,1512132613
1001988,3946294,0,1512197702
1001988,4690257,0,1512202498
1001988,1966484,0,1512294238
1001988,3991727,2,1512294455
1001988,2788503,3,1512297616
1001988,3991727,3,1512302982
1001988,3533813,0,1512303311
1001988,2194434,0,1512308215
1001988,4483598,0,1512308491
1001988,3721092,0,1512309461
1002005,3253065,0,1511584812
1002005,3253065,0,1511586038
1002005,3253065,0,1511586053
1002005,3253065,0,1511586066
1002005,4158935,0,1511587633
1002005,2417039,0,1511587805
1002005,4158935,0,1511587958
1002005,2566416,0,1511687213
1002005,2566416,0,1511687332
1002005,3412104,0,1511699313
1002005,3412104,0,1511699377
1002005,2271802,0,1511699386
1002005,2271802,0,1511699661
1002005,2271802,0,1511699759
1002005,4570115,0,1511759880
1002005,3379686,2,1511759950
1002005,564499,0,1511786830
1002005,415214,0,1511786969
1002005,2287876,2,1511787175
1002005,2287876,0,1511787206
1002005,2417901,2,1511787225
1002005,2287876,0,1511787226
1002005,2417901,0,1511787319
1002005,4143273,0,1511787509
1002005,1523996,2,1511791388
1002005,2271802,2,1511795184
1002005,2229603,2,1511812695
1002005,3875706,2,1511840293
1002005,5151968,0,1511840308
1002005,3875706,0,1511840331
1002005,5151968,0,1511840347
1002005,3875706,0,1511840363
1002005,5151968,0,1511840370
1002005,2271802,0,1511842974
1002005,3412104,0,1511843020
1002005,2694736,2,1511852756
1002005,3379686,0,1511875165
1002005,2417039,0,1511875212
1002005,1820860,0,1511875226
1002005,162442,2,1511875286
1002005,2694736,0,1511875299
1002005,2732055,0,1511971971
1002005,4542739,2,1511972249
1002005,1835729,0,1511972306
1002005,1437168,0,1511972477
1002005,1833574,0,1512028727
1002005,4372793,0,1512030400
1002005,1434370,0,1512030600
1002005,4372793,0,1512030989
1002005,1833574,0,1512031374
1002005,1434370,3,1512031522
1002005,2828518,0,1512046150
1002005,1523996,0,1512283157
1002005,3253065,0,1512283178
1002005,1820860,0,1512283208
1002005,4256679,0,1512283692
1002005,2229603,0,1512283843
1002010,1131455,0,1511612856
1002010,3090989,0,1511612939
1002010,3792713,0,1511651145
1002010,1944446,0,1511651413
1002010,4732754,2,1511651551
1002010,3313883,1,1511651588
1002010,2066371,1,1511663216
1002010,1270720,0,1511697236
1002010,838879,0,1511697268
1002010,4732754,0,1511697598
1002010,838879,0,1511697880
1002010,3634446,1,1511756985
1002010,927232,0,1511757668
1002010,4853526,2,1511758556
1002010,740947,1,1511758708
1002010,2577764,1,1511758724
1002010,2395583,1,1511778065
1002010,1270720,0,1511779630
1002010,838879,0,1511779735
1002010,4782456,2,1511821540
1002010,2618673,0,1511822136
1002010,3510200,0,1511839262
1002010,4782456,0,1511848696
1002010,4853526,0,1511848703
1002010,4732754,0,1511848754
1002010,1349716,0,1511910777
1002010,462398,0,1511911048
1002010,1349716,0,1511911056
1002010,4123120,0,1511919317
1002010,4732754,0,1511921739
1002010,4029767,1,1511921984
1002010,2118051,1,1511922210
1002010,4029767,0,1511922258
1002010,3224404,1,1511958122
1002010,492004,0,1511958325
1002010,3904416,1,1511958520
1002010,178322,0,1511958604
1002010,3520504,0,1511958684
1002010,3904416,0,1511958698
1002010,2118051,0,1511959169
1002010,3510200,0,1511959545
1002010,3052177,1,1511959665
1002010,1325473,0,1511959722
1002010,3052177,0,1511959781
1002010,1275647,0,1511960091
1002010,1570773,0,1511960245
1002010,1199297,2,1511960540
1002010,3919674,0,1511960940
1002010,2577764,0,1511961044
1002010,223033,0,1511961118
1002010,3054138,0,1511961786
1002010,3904416,0,1511961851
1002010,1632861,0,1511967297
1002010,3224404,3,1512019819
1002010,1275647,0,1512019863
1002010,4847258,1,1512019889
1002010,1199297,0,1512020018
1002010,4847258,0,1512022252
1002010,4123120,0,1512027383
1002010,3179666,1,1512027468
1002010,3788742,0,1512027522
1002010,4847258,0,1512028978
1002010,2417079,0,1512038182
1002010,1325473,0,1512038217
1002010,603619,0,1512038304
1002010,227138,0,1512038454
1002010,3044471,0,1512038515
1002010,39266,0,1512083108
1002010,4847258,0,1512083147
1002010,289947,0,1512083553
1002010,3904876,0,1512083580
1002010,2883785,0,1512093510
1002010,1199297,0,1512095653
1002010,4847258,0,1512095691
1002010,4782456,0,1512095708
1002010,3179666,0,1512095734
1002010,2118051,0,1512095912
1002010,3904416,0,1512096228
1002010,289947,0,1512126205
1002010,4244359,0,1512126241
1002010,3196288,0,1512126286
1002010,492004,0,1512126498
1002010,3788742,0,1512126579
1002010,674193,0,1512126738
1002010,3962508,2,1512127016
1002010,3358420,0,1512128338
1002010,4148617,0,1512128777
1002010,3904416,0,1512130890
1002010,2792957,0,1512131045
1002010,3196288,0,1512131122
1002010,1385481,0,1512131780
1002010,4076944,0,1512132395
1002010,500641,0,1512132768
1002010,4423644,0,1512185451
1002010,4423644,0,1512205116
1002010,2480215,1,1512212761
1002010,2480215,0,1512212780
1002010,500641,1,1512213146
1002010,4782456,0,1512213995
1002010,2480215,0,1512258433
1002010,500641,0,1512306023
1002020,1053163,0,1511941102
1002020,1053163,0,1511941415
1002020,1053163,3,1511941898
1002020,4828439,0,1511942251
1002020,4828439,0,1511942750
1002020,2026014,0,1511944005
1002020,2026014,0,1511944116
1002020,832640,0,1511944263
1002020,4222306,0,1511944282
1002020,4279856,0,1511944483
1002020,3496930,0,1511944515
1002020,2550649,1,1511944851
1002020,832640,0,1511944867
1002020,2550649,0,1511945142
1002020,2026014,0,1511945347
1002020,2550649,0,1511945501
1002020,2026014,0,1511946037
1002020,2550649,0,1511946371
1002020,2026014,0,1511946544
1002020,2550649,0,1511947434
1002020,2026014,0,1511948049
1002020,193661,0,1511948584
1002020,1792468,0,1511948597
1002020,1486097,0,1511948747
1002020,1419997,0,1511948850
1002020,4469662,0,1511948959
1002020,3717164,0,1511948977
1002020,4469662,0,1511948982
1002020,2554644,0,1511949400
1002020,3798727,0,1511949485
1002020,2462827,0,1511949514
1002020,1783990,0,1511949806
1002020,2474985,3,1511950247
1002020,2474985,0,1511950479
1002020,348292,1,1511970711
1002020,1607451,0,1511970725
1002020,3798727,0,1511970818
1002020,4795640,0,1511971114
1002020,906340,0,1511971454
1002020,1053163,0,1512017057
1002020,1486097,0,1512210638
1002020,1792468,0,1512210784
1002020,1372863,0,1512257416
1002020,1372863,0,1512270787
1002020,552850,0,1512270917
1002020,1372863,0,1512270961
1002020,552850,0,1512271240
1002020,1372863,0,1512271719
1002020,4522037,0,1512271723
1002020,1372863,0,1512272100
1002020,4522037,0,1512272101
1002020,1372863,0,1512272197
1002020,4522037,0,1512278755
1002020,1372863,0,1512278763
1002020,1372863,0,1512280018
1002020,4522037,0,1512280106
1002020,4522037,0,1512280442
1002020,1372863,0,1512281183
1002020,1372863,0,1512281727
1002020,4522037,0,1512281736
1002020,1372863,0,1512281757
1002020,4522037,3,1512283191
1002020,1372863,3,1512283191
1002027,1256142,0,1511696069
1002027,1256142,0,1511696084
1002027,3489067,0,1511696297
1002027,1256142,0,1511696481
1002027,3489067,0,1511696498
1002027,1271520,0,1512262261
1002031,5019106,0,1511572812
1002031,2652397,0,1511585162
1002031,694434,0,1511595983
1002031,3067251,0,1511622370
1002031,5019106,0,1511667300
1002031,1693456,0,1511669307
1002031,2652397,0,1511669329
1002031,1693456,0,1511669459
1002031,1230079,0,1511669892
1002031,1230079,0,1511689831
1002031,4039277,1,1511689993
1002031,3652778,0,1511690064
1002031,4039277,0,1511690736
1002031,902176,0,1511690895
1002031,3073460,0,1511690928
1002031,2047385,0,1511691159
1002031,3490126,0,1511691460
1002031,1842107,0,1511691479
1002031,3655913,0,1511691569
1002031,1842107,0,1511691636
1002031,291120,0,1511691651
1002031,1842107,0,1511691657
1002031,667682,1,1511691702
1002031,1842107,0,1511691703
1002031,3655913,0,1511691734
1002031,3334450,1,1511691788
1002031,3334450,0,1511691884
1002031,2047385,0,1511692008
1002031,3334450,0,1511692023
1002031,291120,0,1511692070
1002031,3334450,0,1511692125
1002031,1821620,0,1511692293
1002031,4755682,0,1511692301
1002031,4755682,3,1511692401
1002031,3334450,3,1511692574
1002031,1230079,0,1511749731
1002031,2639415,0,1511758281
1002031,3334450,0,1511761448
1002031,1924139,0,1511761466
1002031,2939730,0,1511761485
1002031,667682,0,1511761683
1002031,4039277,0,1511761707
1002031,667682,3,1511761963
1002031,3334450,0,1511761990
1002031,1733369,0,1511762067
1002031,3044471,0,1511762128
1002031,2129908,1,1511762169
1002031,667682,3,1511762390
1002031,4969932,2,1511762615
1002031,1581472,0,1511762659
1002031,2153238,0,1511762682
1002031,4969932,0,1511762752
1002031,1581472,0,1511762813
1002031,4969932,0,1511762846
1002031,2153238,0,1511762921
1002031,2256302,0,1511768391
1002031,292674,0,1511768426
1002031,3334450,0,1511774275
1002031,317016,0,1511774375
1002031,3334450,0,1511777460
1002031,667682,0,1511790802
1002031,3334450,0,1511793857
1002031,1230079,0,1511793985
1002031,1693456,0,1511794397
1002031,4584002,0,1511805465
1002031,4477632,0,1511842334
1002031,2153238,0,1511842412
1002031,4584002,0,1511846276
1002031,3334450,0,1511864290
1002031,970425,0,1511874232
1002031,2652397,0,1511874452
1002031,1016872,0,1511874790
1002031,3991284,0,1511874808
1002031,4651640,0,1511874843
1002031,4898977,0,1511874864
1002031,1444258,0,1511877015
1002031,5111655,0,1511877047
1002031,2533652,0,1511877064
1002031,4245608,0,1511877125
1002031,2533652,0,1511877177
1002031,5111655,0,1511877383
1002031,2533652,0,1511877392
1002031,1854236,0,1511877418
1002031,2533652,3,1511877436
1002031,2652397,0,1511878084
1002031,1854236,0,1511878119
1002031,4274573,0,1511878168
1002031,177796,0,1511878197
1002031,177796,0,1511878386
1002031,667682,0,1511878527
1002031,3505842,0,1511878595
1002031,4732412,0,1511878631
1002031,3505842,0,1511878779
1002031,3671475,0,1511878926
1002031,3172036,0,1511878954
1002031,3472541,1,1511879446
1002031,667682,0,1511880585
1002031,3472541,0,1511880773
1002031,667682,0,1511880786
1002031,4732412,0,1511883142
1002031,797121,0,1511883448
1002031,3505842,0,1511883487
1002031,4732412,3,1511883632
1002031,2836196,3,1511883928
1002031,4969932,0,1511883974
1002031,3170908,0,1511883988
1002031,4732412,0,1511884042
1002031,667682,0,1511884122
1002031,4732412,3,1511884212
1002031,3986832,1,1511884372
1002031,4732412,0,1511884375
1002031,2836196,0,1511920171
1002031,1400268,1,1511920237
1002031,667682,0,1511928527
1002031,1733369,0,1511928748
1002031,667682,3,1511928910
1002031,3472541,0,1511930173
1002031,667682,3,1511930847
1002031,3334450,0,1511933439
1002031,2639415,0,1511936220
1002031,667682,0,1511936557
1002031,3334450,0,1511936596
1002031,1230079,0,1511936693
1002031,3472541,0,1511936749
1002031,1690388,0,1511955485
1002031,1690388,0,1511955628
1002031,756889,0,1511965388
1002031,3986832,0,1511965459
1002031,1693456,0,1512006205
1002031,2639415,0,1512006247
1002031,3533469,0,1512009080
1002031,640975,0,1512009095
1002031,1104810,0,1512009191
1002031,1690388,0,1512009207
1002031,2668283,0,1512009243
1002031,3097440,0,1512011000
1002031,597992,0,1512011003
1002031,3097440,0,1512011032
1002031,3669256,0,1512011176
1002031,597992,0,1512011202
1002031,597992,3,1512011574
1002031,4732412,0,1512042899
1002031,1517706,0,1512046003
1002031,4732412,0,1512047409
1002031,383719,0,1512047506
1002031,265985,3,1512053868
1002031,4732412,0,1512056862
1002031,667682,0,1512107354
1002031,3472541,0,1512107458
1002031,3067251,0,1512111675
1002031,4136426,0,1512114924
1002031,4860312,0,1512114974
1002031,3845720,0,1512115010
1002031,5088701,0,1512116312
1002031,2652397,0,1512116365
1002031,4732412,1,1512121444
1002031,2836196,0,1512122414
1002031,4732412,0,1512141157
1002031,342419,0,1512188979
1002031,342419,3,1512189371
1002031,1884224,0,1512189493
1002031,1751471,0,1512189510
1002031,342419,0,1512189545
1002031,401732,0,1512190885
1002031,506088,0,1512190912
1002031,401732,0,1512190923
1002031,506088,0,1512190975
1002031,401732,0,1512190987
1002031,401732,0,1512191066
1002031,1884224,0,1512191079
1002031,401732,0,1512191121
1002031,1751471,0,1512191129
1002031,1884224,0,1512191182
1002031,342419,0,1512191256
1002031,1884224,3,1512191378
1002031,667682,0,1512191623
1002031,1884224,0,1512191685
1002031,4732412,0,1512195302
1002031,2652397,0,1512201290
1002031,2639415,0,1512201299
1002031,667682,0,1512201406
1002031,667682,0,1512202437
1002031,2316885,1,1512203520
1002031,667682,0,1512270112
1002031,406546,3,1512272169
1002031,406546,0,1512272243
1002031,2316885,0,1512278302
1002031,966774,0,1512281817
1002031,1884224,0,1512283294
1002031,966774,0,1512286652
1002031,1884224,0,1512294372
1002031,9930,0,1512299034
1002031,406546,0,1512309151
1002031,821546,0,1512309301
1002031,888425,0,1512309333
1002031,821546,0,1512309346
1002031,888425,0,1512309351
1002031,888425,3,1512309525
1002032,2315053,0,1511689760
1002032,2315053,0,1511855779
1002032,5114138,0,1512012166
1002032,2225791,0,1512020588
1002032,5114138,0,1512020698
1002032,2116130,0,1512047018
1002032,3997064,0,1512047134
1002032,1583704,0,1512047146
1002032,1164950,0,1512047249
1002032,1635400,0,1512047551
1002032,4748535,0,1512047949
1002032,1164950,0,1512048207
1002032,2137654,0,1512048267
1002032,5114138,0,1512048344
1002032,4123885,0,1512048439
1002032,2816251,0,1512048865
1002032,2816251,0,1512049341
1002032,4123885,3,1512050190
1002032,2116130,3,1512050190
1002032,1635400,3,1512050190
1002032,2816251,3,1512050223
1002032,1635400,0,1512051852
1002032,2315053,0,1512119158
1002032,107138,0,1512132439
1002032,3506150,0,1512132475
1002032,1073622,0,1512132644
1002032,3995693,0,1512198605
1002032,3995693,0,1512221173
1002032,1344889,0,1512271964
1002034,1425149,0,1511617902
1002034,3912632,0,1511618404
1002034,1425149,0,1511618611
1002034,3912632,0,1511618705
1002034,1425149,0,1511618707
1002034,3153601,0,1511618791
1002034,1425149,3,1511619032
1002034,3153601,3,1511619032
1002034,1425149,0,1511622396
1002034,3153601,0,1511622518
1002034,1425149,2,1511622843
1002034,147023,0,1511876845
1002034,3208508,0,1511878646
1002034,3208508,0,1511878902
1002034,2884679,0,1511879094
1002034,3153601,0,1511918207
1002034,4898965,3,1512220359
1002034,147023,0,1512223182
1002034,147023,0,1512226600
1002034,2477664,0,1512226814
1002034,4975009,0,1512226863
1002034,3504111,0,1512310500
1002034,3647217,0,1512310528
1002034,65132,0,1512310574
1002034,2495201,0,1512310587
1002034,3055426,0,1512310628
1002034,738733,0,1512312751
1002040,4544883,0,1511963099
1002040,89936,2,1511963169
1002040,4064037,0,1511963221
1002040,4544883,0,1511963232
1002040,89936,3,1511963451
1002040,655571,0,1512047786
1002040,1588320,2,1512048076
1002040,1615503,2,1512055249
1002040,3997260,2,1512055309
1002040,4931137,0,1512055395
1002040,1615503,0,1512055445
1002040,4270301,2,1512055785
1002040,4270301,3,1512056216
1002040,1073622,0,1512268090
1002040,2734639,0,1512268203
1002042,1972511,3,1511781350
1002042,4737773,3,1511784873
1002042,2163004,0,1511878334
1002042,3019556,0,1511878644
1002042,4540233,0,1511879099
1002042,2163004,0,1511879382
1002042,4540233,3,1511879914
1002042,4737773,0,1511954932
1002042,1972511,0,1511954994
1002042,626738,2,1512036303
1002042,1370842,2,1512091175
1002042,626738,0,1512091289
1002042,1370842,0,1512091336
1002042,1370842,0,1512091604
1002042,2421709,0,1512091661
1002042,1370842,0,1512091772
1002042,3366090,0,1512228769
1002042,3101480,2,1512229094
1002042,5008017,0,1512285984
1002042,5008017,0,1512286134
1002042,910281,2,1512286815
1002042,2125482,2,1512287360
1002042,1419996,2,1512287408
1002042,3467633,0,1512287708
1002042,4520041,0,1512287811
1002042,2125482,0,1512295330
1002042,910281,0,1512295385
1002042,5008017,0,1512295397
1002042,1419996,0,1512295458
1002042,5008017,0,1512295476
1002042,4520041,0,1512295504
1002042,5008017,0,1512295512
1002042,4520041,3,1512295605
1002044,3073764,0,1511598947
1002044,1902822,0,1511609034
1002044,3073764,0,1511609086
1002044,2979334,0,1511609481
1002044,2357219,0,1511609538
1002044,3143378,0,1511609731
1002044,4412269,0,1511609756
1002044,1684440,0,1511609839
1002044,751298,0,1511609879
1002044,4412269,0,1511623439
1002044,3143378,0,1511623550
1002044,1077505,2,1511652258
1002044,716869,1,1511677999
1002044,1780354,0,1511874814
1002044,3361347,0,1511878302
1002044,716869,0,1511882747
1002044,4305657,0,1512190524
1002044,4305657,0,1512191556
1002045,3016082,0,1511571877
1002045,3600176,0,1511618883
1002045,3750399,0,1511619254
1002045,3750399,0,1511619422
1002045,1569268,0,1511670812
1002045,3161019,0,1511670880
1002045,1376912,0,1511782196
1002045,4716938,0,1511782406
1002045,3016082,0,1511949717
1002045,1569268,0,1511950017
1002045,2379482,2,1511952204
1002045,1487810,0,1512171439
1002045,4359909,2,1512220123
1002045,1376912,0,1512221863
1002045,3055426,0,1512230639
1002045,4359909,0,1512230997
1002045,3208871,0,1512232085
1002045,3016082,0,1512232717
1002045,2379482,0,1512233039
1002045,3016082,0,1512233045
1002045,2379482,0,1512267840
1002045,4232991,0,1512268044
1002045,4232991,0,1512268256
1002045,2379482,0,1512269638
1002045,4359909,0,1512280825
1002045,3016082,0,1512287842
1002045,2379482,0,1512287981
1002046,1649923,0,1511596253
1002046,813121,0,1511596305
1002046,297610,0,1511596319
1002046,4362782,0,1511683410
1002046,3711547,0,1511683466
1002046,58950,0,1511683497
1002046,4362782,3,1511706302
1002046,791288,0,1511706360
1002046,3920968,0,1511706422
1002046,2564626,0,1511706585
1002046,3238495,2,1511706649
1002046,2564626,2,1511706890
1002046,3711547,0,1511706896
1002046,2728883,0,1511706961
1002046,2564626,0,1511707175
1002046,4443059,0,1511707249
1002046,2113845,2,1511707297
1002046,1874718,0,1511707667
1002046,4677430,2,1511707761
1002046,5134408,2,1511708332
1002046,4677430,1,1511708650
1002046,5134408,0,1511744517
1002046,4677430,0,1511744527
1002046,5134408,0,1511744627
1002046,4677430,0,1511744664
1002046,2564626,0,1511760946
1002046,3238495,0,1511760958
1002046,2113845,3,1511761118
1002046,3920968,0,1511761206
1002046,1874718,0,1511761246
1002046,4677430,0,1511761292
1002046,5134408,0,1511761555
1002046,4677430,0,1511761615
1002046,5134408,3,1511761664
1002046,4677430,3,1511761664
1002046,1962765,0,1511761805
1002046,3216667,0,1511762106
1002046,4677430,0,1511772299
1002046,3563468,3,1511783228
1002046,4360347,0,1511839664
1002046,1584527,0,1511839827
1002046,1851490,0,1511839880
1002046,4360347,0,1511843823
1002046,1851490,3,1511843884
1002046,4360347,3,1511843884
1002046,1584527,3,1511843884
1002046,3563468,0,1511845148
1002046,1018567,2,1511857637
1002046,3563468,0,1511858053
1002046,5134408,0,1511858074
1002046,4677430,0,1511858088
1002046,2113845,0,1511867590
1002046,5134408,0,1511868079
1002046,4677430,0,1511868093
1002046,1649923,0,1511873512
1002046,1018567,0,1511873547
1002046,1512393,0,1511873683
1002046,304147,0,1511873716
1002046,990278,0,1511875487
1002046,1155128,0,1511910995
1002046,2183397,0,1511911026
1002046,2113845,0,1511928928
1002046,4677430,0,1511928983
1002046,2564626,0,1511929203
1002046,1018567,0,1511929735
1002046,793555,0,1511931190
1002046,2211846,2,1511933277
1002046,2211846,0,1511933353
1002046,2183397,0,1511944124
1002046,2183397,0,1511944258
1002046,304147,0,1511944274
1002046,990278,2,1511944408
1002046,4242144,0,1511944803
1002046,3920968,0,1511944814
1002046,4707756,0,1511944833
1002046,3905837,2,1511944955
1002046,3507220,2,1511945206
1002046,2676600,0,1511945211
1002046,4677430,0,1511951866
1002046,4211399,2,1511990665
1002046,979618,0,1511990681
1002046,4211399,0,1511990692
1002046,470121,2,1511990798
1002046,1503630,0,1511990993
1002046,8154,0,1511991031
1002046,4499223,0,1511991102
1002046,8154,0,1511991110
1002046,1155128,0,1511991117
1002046,2828948,2,1511991161
1002046,4617108,0,1511991238
1002046,3502672,0,1511991281
1002046,5039450,2,1511991337
1002046,2828948,0,1511991376
1002046,4677430,0,1512025557
1002046,5134408,0,1512025712
1002046,2828948,0,1512094646
1002046,4211399,0,1512094671
1002046,1851490,0,1512124737
1002046,431962,0,1512137389
1002046,431962,0,1512137580
1002046,5039450,0,1512137724
1002046,2828948,0,1512137735
1002046,3905837,2,1512137915
1002046,3905837,0,1512138396
1002046,4677430,0,1512167615
1002046,1874718,0,1512167738
1002046,1790917,0,1512167936
1002046,1790917,0,1512167950
1002046,3216667,0,1512168346
1002046,2564626,0,1512168482
1002046,3216667,2,1512168646
1002046,3563468,0,1512168682
1002046,4677430,0,1512168706
1002046,4532263,0,1512270332
1002046,4211399,0,1512289347
1002046,470121,0,1512289393
1002046,4211399,0,1512289401
1002046,1963424,0,1512307512
1002046,1963424,0,1512307753
1002058,1665234,0,1511589883
1002058,4880025,0,1511784102
1002058,3882844,0,1511832033
1002058,4880025,3,1511832599
1002058,1173709,0,1512182635
1002058,2979105,0,1512218895
1002058,2979105,0,1512221223
1002058,691456,2,1512221331
1002064,1812987,0,1511592249
1002064,3395884,0,1511610648
1002064,1837633,0,1511610819
1002064,1090998,0,1511610844
1002064,567295,0,1511610949
1002064,4784556,0,1511611066
1002064,354246,0,1511611285
1002064,2613606,0,1511611359
1002064,1424018,0,1511611490
1002064,1837633,0,1511611672
