u,i,b,t
1003332,10871,0,1512107557
1003332,10871,0,1512180759
1003332,10871,0,1512205915
1003332,10871,0,1512259903
1003359,1381302,0,1511660682
1003359,1381302,0,1511759910
1003359,1381302,0,1511760166
1003359,1381302,0,1511838388
1003359,1381302,0,1511839015
1003359,1381302,0,1511839368
1003359,1381302,0,1511839636
1003359,1381302,0,1511850632
1003359,1381302,0,1511851133
1003359,1381302,0,1511854440
1003359,1381302,0,1511857227
1003359,1381302,0,1511857305
1003359,1381302,0,1512202195
1003390,1183878,0,1511656922
1003390,1183878,2,1511657159
1003390,1183878,0,1511657365
1003390,1183878,0,1511657517
1003390,1183878,0,1511658812
1003390,1183878,0,1511706686
1003390,1183878,0,1511709382
1003390,1183878,0,1511965897
1003390,1183878,0,1511965995
1003390,1183878,0,1511966254
1003397,379359,1,1511863313
1003397,379359,0,1511863396
1003397,379359,0,1511863699
1003397,379359,0,1511863766
1003397,379359,0,1511944147
1003397,379359,0,1511944945
1003397,379359,0,1511945012
1003397,379359,0,1511945112
1003397,379359,0,1511945130
1003397,379359,0,1511945938
1003397,379359,0,1511962332
1003397,379359,0,1511962553
1003397,379359,3,1512024863
1003397,379359,0,1512106904
1003519,1503444,0,1512114416
1003519,1503444,0,1512115537
1003519,1503444,0,1512116062
1003519,3615699,0,1512116605
1003519,3615699,0,1512117435
1003519,2170095,0,1512117492
1003519,3615699,0,1512117603
1003519,1503444,0,1512117646
1003519,3615699,0,1512117766
1003519,2170095,0,1512117823
1003519,2170095,0,1512117856
1003519,3615699,0,1512118094
1003519,1503444,0,1512118252
1003519,3615699,0,1512118492
1003519,2170095,0,1512118529
1003519,1503444,0,1512118567
1003519,2170095,0,1512118839
1003519,1503444,0,1512118879
1003519,3615699,0,1512119050
1003519,1503444,0,1512119057
1003519,2170095,0,1512119075
1003519,3615699,0,1512119299
1003519,1503444,0,1512119358
1003519,3615699,0,1512119547
1003519,1503444,0,1512119570
1003519,2170095,0,1512119611
1003519,3615699,0,1512119888
1003519,1503444,0,1512119907
1003519,3615699,0,1512119928
1003519,1503444,0,1512119936
1003519,3615699,0,1512119958
1003519,2170095,0,1512119990
1003519,1503444,0,1512120252
1003519,3615699,0,1512120450
1003519,1503444,0,1512120656
1003519,1503444,0,1512219404
1003519,3615699,0,1512219428
1003519,1503444,0,1512219536
1003519,2170095,0,1512219571
1003519,2170095,0,1512272904
1003519,1503444,0,1512273003
1003612,1002439,0,1512028054
1003612,1002439,0,1512028284
1003612,1002439,0,1512030166
1003612,1002439,0,1512035471
1003612,1002439,0,1512035493
1003612,1002439,0,1512037363
1003612,1002439,3,1512037714
1003612,1002439,0,1512038411
1003612,1002439,0,1512039386
1003612,1002439,0,1512051774
1003612,1002439,0,1512052008
1003612,1002439,0,1512053373
1003612,1002439,0,1512105971
1003612,1002439,0,1512211659
1003653,2364679,0,1511580151
1003653,2364679,0,1511591179
1003653,2364679,0,1511617188
1003653,2364679,0,1511674956
1003653,2364679,0,1511755093
1003653,2364679,0,1511791934
1003653,2364679,0,1511855092
1003653,2364679,0,1511969051
1003653,2364679,0,1512062667
1003653,2364679,0,1512304136
1003716,1142662,0,1511619338
1003716,1142662,0,1511621022
1003716,4727640,3,1511625040
1003716,1142662,0,1511625790
1003716,1142662,0,1511626068
1003716,1142662,3,1511627008
1003716,4727640,0,1511663201
1003716,4727640,0,1511698684
1003716,1142662,0,1511835091
1003716,1142662,0,1511835514
1003716,4727640,0,1511835586
1003716,4727640,0,1511836271
1003716,1142662,0,1511836710
1003716,1142662,0,1511840301
1003716,4727640,0,1511921116
1003716,1142662,0,1511921630
1003716,1142662,0,1511921870
1003716,4727640,0,1511922829
1003716,4727640,0,1511923356
1003716,1142662,0,1512012345
1003716,4727640,0,1512055815
1003716,4727640,0,1512056112
1003716,4727640,0,1512145538
1003740,4121299,0,1511577371
1003740,4121299,0,1511618527
1003740,4121299,0,1511916359
1003740,4113687,0,1511947696
1003740,4583952,0,1511948037
1003740,4583952,0,1512101892
1003740,4121299,0,1512110469
1003740,4583952,0,1512110494
1003740,4583952,0,1512110609
1003740,4121299,0,1512280167
1003740,4583952,0,1512280196
1003740,4121299,0,1512297554
1003740,4583952,0,1512297957
1003740,4113687,0,1512298011
1003740,4121299,0,1512298501
1003740,4583952,0,1512298543
1003740,4121299,0,1512298726
1003740,4583952,0,1512298736
1003740,4121299,0,1512298900
1003740,4583952,0,1512299198
1003740,4121299,0,1512299222
1003740,4583952,0,1512299285
1003740,4121299,0,1512299456
1003740,4583952,0,1512300122
1003740,4121299,0,1512300144
1003740,4583952,0,1512300221
1003740,4583952,0,1512300365
1003761,68814,1,1511694298
1003761,68814,0,1511694578
1003761,68814,0,1512022087
1003761,68814,0,1512051806
1003761,68814,0,1512052208
1003761,68814,0,1512173448
1003761,68814,0,1512173472
1003761,1457948,0,1512178365
1003761,68814,0,1512178394
1003761,68814,0,1512178508
1003761,68814,0,1512179049
1003761,68814,3,1512179596
1003761,68814,0,1512227673
1003761,68814,0,1512301778
1003766,847944,2,1511954009
1003766,847944,0,1511955378
1003766,847944,0,1512046724
1003766,847944,0,1512097161
1003766,847944,0,1512112022
1003766,847944,0,1512113457
1003766,847944,3,1512117580
1003766,847944,0,1512120188
1003766,3932144,0,1512186414
1003766,3932144,2,1512186594
1003766,847944,0,1512186744
1003766,3932144,0,1512187383
1003766,847944,0,1512187441
1003766,3932144,0,1512190391
1003766,847944,0,1512193830
1003766,3932144,0,1512195355
1003766,3932144,0,1512196674
1003766,3932144,0,1512197320
1003766,3932144,0,1512197885
1003766,3932144,0,1512276549
1003766,3932144,0,1512278047
1003766,3932144,0,1512279499
1003766,3932144,0,1512279689
1003766,3932144,0,1512282849
1003766,3932144,0,1512283101
1003882,1475013,0,1511966741
1003882,1475013,0,1511967966
1003882,1475013,0,1511968197
1003882,1475013,0,1511968482
1003882,1475013,0,1511968517
1003882,1475013,0,1511968523
1003882,1475013,0,1511968659
1003882,1475013,0,1511968691
1003882,1475013,0,1511968717
1003882,1475013,0,1511968750
1003882,1475013,1,1512292826
1003906,3015698,0,1511699831
1003906,3015698,0,1511710591
1003906,3015698,0,1511775363
1003906,3015698,0,1511786976
1003906,3015698,0,1511937317
1003906,3015698,0,1512019477
1003906,3015698,0,1512041611
1003906,3015698,0,1512106465
1003906,3015698,0,1512171356
1003906,3015698,0,1512174519
1003906,3015698,0,1512183317
1003906,3015698,0,1512185316
1003906,3015698,3,1512201073
1003906,3015698,2,1512220660
1003906,3015698,0,1512226719
1003906,3015698,3,1512263578
1003906,3015698,2,1512284316
1003906,3015698,0,1512288887
1003906,3015698,0,1512297373
1003906,3015698,0,1512310766
1003979,3709709,2,1511544995
1003979,3709709,0,1511545010
1003979,3709709,0,1511546387
1003979,3709709,0,1511546592
1003979,3709709,0,1511546700
1003979,3709709,0,1511546715
1003979,3709709,0,1511558619
1003979,3709709,0,1511562843
1003979,3709709,0,1511567264
1003979,3484901,2,1511622439
1003979,3709709,0,1511648262
1003979,3709709,0,1511648308
1003979,3484901,0,1511649240
1003979,3484901,0,1511853301
1003979,3484901,2,1511881271
1003979,3484901,0,1511933066
1003979,3484901,0,1511937307
1003979,3484901,0,1511963073
1003979,3484901,0,1512018153
1003979,3484901,0,1512052551
1003979,3484901,0,1512080100
1003979,3484901,0,1512200543
1003979,3484901,0,1512215921
1003979,3484901,0,1512279691
1003998,4597295,0,1511541023
1003998,4597295,0,1511681624
1003998,4941465,0,1511681936
1003998,4597295,2,1511682066
1003998,4597295,0,1511682225
1003998,4597295,0,1511682382
1003998,4941465,0,1511702285
1003998,4361225,0,1511708139
1003998,4361225,2,1511708696
1003998,3613490,2,1511709477
1003998,4361225,0,1511710955
1003998,3613490,0,1511710997
1003998,4941465,2,1511711715
1003998,4941465,0,1511712359
1003998,4941465,0,1511737480
1003998,4941465,0,1511751403
1003998,3613490,0,1511751458
1003998,4361225,0,1511751836
1003998,3613490,0,1511764015
1003998,4361225,0,1511764043
1003998,4941465,0,1511797812
1003998,4361225,2,1511797899
1003998,3613490,0,1511797984
1003998,4361225,0,1511798005
1003998,3613490,0,1511798042
1003998,4361225,0,1511799631
1003998,3613490,0,1511799684
1003998,4361225,0,1511799812
1003998,3613490,0,1511800114
1003998,4941465,0,1511879925
1003998,4361225,0,1511884266
1003998,3613490,0,1511884321
1003998,4361225,0,1511884795
1003998,3613490,0,1511884932
1003998,4361225,0,1511884996
1003998,4941465,0,1511965963
1003998,3613490,0,1511966027
1003998,3613490,0,1511966849
1003998,4361225,0,1511967144
1003998,4597295,0,1511967596
1003998,4941465,2,1511968800
1003998,4941465,0,1512045732
1003998,4597295,0,1512046095
1003998,3613490,0,1512130953
1003998,4361225,0,1512130994
1003998,4597295,0,1512131003
1003998,4361225,0,1512208382
1003998,4597295,0,1512208396
1003998,4941465,0,1512296980
1003998,3613490,0,1512297032
1003998,4941465,0,1512297048
1003998,4597295,0,1512297371
1004020,4264530,0,1511828316
1004020,4264530,0,1511839216
1004020,4264530,0,1511850581
1004020,4264530,0,1511860325
1004020,4264530,0,1511935798
1004020,4264530,0,1512011782
1004020,4264530,0,1512048508
1004020,4264530,0,1512111539
1004020,4264530,0,1512141983
1004020,4264530,0,1512311696
1004096,729698,0,1511612444
1004096,729698,0,1511612523
1004096,729698,0,1511612697
1004096,729698,0,1511613739
1004096,729698,0,1511613898
1004096,729698,2,1511704083
1004096,729698,0,1511704744
1004096,729698,0,1511705113
1004096,729698,0,1511738174
1004096,729698,2,1511879394
1004096,729698,0,1511880004
1004096,729698,0,1511921171
1004096,729698,0,1511922725
1004118,3810114,0,1511600196
1004118,4005432,0,1511858084
1004118,4005432,0,1511924034
1004118,3810114,0,1512045682
1004118,3810114,0,1512046013
1004118,4005432,2,1512046116
1004118,3810114,0,1512046161
1004118,4005432,0,1512046267
1004118,3810114,0,1512046272
1004118,4005432,0,1512046432
1004118,3810114,0,1512046551
1004118,4005432,0,1512046555
1004118,3810114,0,1512046572
1004118,4005432,0,1512046580
1004118,3810114,0,1512103327
1004118,4005432,0,1512139973
1004118,3810114,0,1512140419
1004118,4005432,0,1512140421
1004118,3810114,0,1512140449
1004118,3810114,0,1512142936
1004118,4005432,0,1512142950
1004118,3810114,0,1512142957
1004118,3810114,0,1512143058
1004118,3810114,3,1512143133
1004118,3810114,0,1512177805
1004118,4005432,0,1512221731
1004132,3433690,1,1512118252
1004132,3433690,0,1512118854
1004132,3433690,0,1512118974
1004132,3433690,0,1512119276
1004132,3433690,0,1512119546
1004132,3433690,0,1512119686
1004132,3433690,0,1512120465
1004132,3433690,0,1512120924
1004132,3433690,0,1512120944
1004132,3433690,0,1512204150
1004196,3647361,0,1511777567
1004196,3647361,0,1511783512
1004196,3647361,0,1511785564
1004196,3647361,0,1511786839
1004196,3647361,0,1511786979
1004196,3647361,2,1511787004
1004196,3647361,0,1511830042
1004196,3647361,0,1511831243
1004196,3647361,0,1511870358
1004196,3647361,3,1511871620
1004298,4657130,0,1511563627
1004298,4657130,0,1511614430
1004298,3466280,0,1511614438
1004298,4657130,0,1511614452
1004298,3466280,0,1511614511
1004298,3027414,0,1511614530
1004298,4657130,0,1511614543
1004298,3027414,0,1511614547
1004298,4657130,0,1511614554
1004298,3027414,2,1511614609
1004298,1400376,0,1511614627
1004298,3027414,0,1511614748
1004298,4657130,0,1511614761
1004298,3466280,0,1511614767
1004298,3027414,0,1511614774
1004298,3466280,0,1511614783
1004298,3027414,0,1511614789
1004298,3027414,0,1511617275
1004298,3466280,0,1511617337
1004298,3027414,0,1511661859
1004298,4657130,0,1511661891
1004298,3466280,0,1511661900
1004298,4657130,0,1511674525
1004298,3466280,0,1511674531
1004298,4657130,0,1511674548
1004298,3466280,0,1511674558
1004298,3027414,0,1511674565
1004298,1618910,0,1511682363
1004298,1618910,2,1511737360
1004298,4657130,0,1511737419
1004298,3466280,0,1511737434
1004298,3027414,0,1511737440
1004298,4657130,0,1511737448
1004298,3027414,0,1511737492
1004298,3466280,0,1511737542
1004298,4657130,0,1511737597
1004298,3027414,0,1511737693
1004298,3466280,0,1511741410
1004298,4657130,0,1511741422
1004298,3466280,0,1511741583
1004298,4657130,0,1511741611
1004298,3027414,0,1511741657
1004298,4657130,0,1511742161
1004298,3027414,0,1511742170
1004298,4657130,0,1511742180
1004298,3466280,0,1511742483
1004298,3027414,0,1511742759
1004298,4657130,0,1511742767
1004298,3027414,0,1511742775
1004298,1618910,0,1511754302
1004298,3027414,0,1511754316
1004298,4657130,0,1511757871
1004298,3466280,0,1511757876
1004298,1618910,0,1511757891
1004298,3027414,0,1511785121
1004298,4657130,0,1511785128
1004298,3466280,0,1511785135
1004298,1400376,0,1511785151
1004298,3027414,0,1511785816
1004298,4657130,0,1511785836
1004298,3466280,0,1511785950
1004298,4657130,0,1511785959
1004298,3027414,0,1511785966
1004298,4657130,0,1511786010
1004298,3466280,0,1511786043
1004298,4657130,0,1511786059
1004298,3466280,0,1511786074
1004298,4657130,0,1511786093
1004298,3027414,0,1511786098
1004298,4657130,0,1511786165
1004298,3027414,0,1511786194
1004298,4657130,0,1511786237
1004298,3027414,0,1511786272
1004298,4657130,0,1511786560
1004298,3027414,0,1511786710
1004298,4657130,3,1511786793
1004298,3466280,0,1511822194
1004298,4657130,0,1511822198
1004298,3027414,0,1511822204
1004298,4657130,0,1511822236
1004298,3027414,0,1511822289
1004298,3466280,3,1511822852
1004298,1400376,0,1511822885
1004298,1400376,0,1511823149
1004298,1618910,0,1511826207
1004298,1618910,0,1511827885
1004298,1618910,0,1511852804
1004298,3466280,0,1511852832
1004298,1400376,0,1511852860
1004298,1400376,0,1511852933
1004298,3466280,0,1511879051
1004298,3027414,0,1511879366
1004298,4657130,0,1511881742
1004298,3466280,0,1511881747
1004298,1400376,0,1511881757
1004298,3027414,0,1511881787
1004298,1618910,0,1511908696
1004298,3027414,0,1511908856
1004298,1618910,0,1511961217
1004298,4657130,0,1512024279
1004298,3027414,0,1512048064
1004298,3466280,0,1512048076
1004298,4657130,0,1512048084
1004298,3027414,0,1512048144
1004298,1618910,0,1512049090
1004298,1618910,0,1512080823
1004298,3027414,0,1512080958
1004298,3466280,0,1512081080
1004298,4657130,0,1512081174
1004298,4657130,0,1512081265
1004298,1400376,0,1512081282
1004298,3027414,0,1512081503
1004298,3466280,0,1512081625
1004298,1400376,0,1512082619
1004298,3027414,0,1512082681
1004298,3466280,0,1512083044
1004298,4657130,0,1512083111
1004298,3466280,0,1512083613
1004298,3466280,0,1512085547
1004298,4657130,0,1512085594
1004298,3466280,0,1512085636
1004298,3027414,0,1512085718
1004298,3027414,0,1512105958
1004298,4657130,0,1512136171
1004298,1618910,0,1512136208
1004298,3027414,0,1512197916
1004298,3466280,0,1512197925
1004298,3027414,0,1512202133
1004298,4657130,0,1512202203
1004298,1400376,0,1512278765
1004337,4496141,0,1511748924
1004337,4496141,0,1511762743
1004337,4496141,0,1511799638
1004337,4496141,0,1511845074
1004337,4496141,0,1511917534
1004337,4496141,0,1511950845
1004337,4496141,0,1512021600
1004337,4496141,0,1512021916
1004337,4496141,0,1512090405
1004337,4496141,1,1512090525
1004337,4496141,0,1512278184
1004337,4496141,0,1512278278
